customer_id,month,logins,features_used,active_minutes,orphan_flag
CUST00884,2025-02-01,3,12,231,False
CUST00884,2025-03-01,0,3,1056,False
CUST00884,2025-04-01,5,4,15,False
CUST00885,2023-06-01,0,10,904,False
CUST00885,2023-07-01,7,2,204,False
CUST00885,2023-08-01,5,8,298,False
CUST00885,2023-09-01,1,3,495,False
CUST00885,2023-10-01,2,4,678,False
CUST00885,2023-11-01,3,4,750,False
CUST00885,2023-12-01,4,4,178,False
CUST00885,2024-01-01,6,7,353,False
CUST00885,2024-02-01,4,12,1122,False
CUST00885,2024-03-01,7,12,647,False
CUST00885,2024-04-01,2,6,55,False
CUST00885,2024-05-01,5,15,67,False
CUST00885,2024-06-01,1,10,529,False
CUST00885,2024-07-01,7,11,1026,False
CUST00885,2024-08-01,7,2,888,False
CUST00885,2024-09-01,2,10,1112,False
CUST00885,2024-10-01,4,3,168,False
CUST00885,2024-11-01,3,5,800,False
CUST00885,2024-12-01,4,9,339,False
CUST00885,2025-01-01,5,4,778,False
CUST00885,2025-02-01,4,3,1009,False
CUST00885,2025-03-01,7,14,593,False
CUST00885,2025-04-01,5,11,909,False
CUST00886,2024-10-01,6,14,1118,False
CUST00886,2024-11-01,1,5,986,False
CUST00886,2024-12-01,2,5,963,False
CUST00886,2025-01-01,3,5,194,False
CUST00886,2025-02-01,1,5,560,False
CUST00886,2025-03-01,3,2,17,False
CUST00886,2025-04-01,1,11,78,False
CUST00887,2023-04-01,7,5,622,False
CUST00887,2023-05-01,6,13,485,False
CUST00887,2023-06-01,2,5,776,False
CUST00887,2023-07-01,8,6,663,False
CUST00887,2023-08-01,8,15,20,False
CUST00887,2023-09-01,5,10,930,False
CUST00887,2023-10-01,2,8,661,False
CUST00887,2023-11-01,6,3,1123,False
CUST00887,2023-12-01,4,13,257,False
CUST00887,2024-01-01,4,1,886,False
CUST00887,2024-02-01,2,7,374,False
CUST00887,2024-03-01,3,2,888,False
CUST00887,2024-04-01,7,3,393,False
CUST00887,2024-05-01,6,14,928,False
CUST00887,2024-06-01,5,8,265,False
CUST00887,2024-07-01,4,9,984,False
CUST00887,2024-08-01,9,3,587,False
CUST00887,2024-09-01,2,3,889,False
CUST00887,2024-10-01,4,2,723,False
CUST00887,2024-11-01,6,13,496,False
CUST00887,2024-12-01,7,1,670,False
CUST00887,2025-01-01,5,12,115,False
CUST00887,2025-02-01,2,14,1156,False
CUST00887,2025-03-01,6,1,980,False
CUST00887,2025-04-01,3,11,1038,False
CUST00888,2025-02-01,3,3,1013,False
CUST00888,2025-03-01,3,14,1199,False
CUST00888,2025-04-01,5,10,33,False
CUST00889,2024-01-01,3,15,353,False
CUST00889,2024-02-01,2,15,288,False
CUST00889,2024-03-01,3,14,749,False
CUST00889,2024-04-01,2,13,1178,False
CUST00889,2024-05-01,0,14,1059,False
CUST00889,2024-06-01,2,13,523,False
CUST00889,2024-07-01,0,15,443,False
CUST00889,2024-08-01,2,4,374,False
CUST00889,2024-09-01,4,14,359,False
CUST00889,2024-10-01,0,14,968,False
CUST00889,2024-11-01,3,8,75,False
CUST00889,2024-12-01,3,9,223,False
CUST00890,2024-07-01,2,9,1161,False
CUST00890,2024-08-01,2,10,341,False
CUST00890,2024-09-01,0,11,112,False
CUST00890,2024-10-01,1,6,182,False
CUST00890,2024-11-01,1,13,392,False
CUST00890,2024-12-01,4,7,794,False
CUST00890,2025-01-01,5,1,54,False
CUST00890,2025-02-01,4,12,945,False
CUST00890,2025-03-01,1,12,603,False
CUST00890,2025-04-01,0,2,915,False
CUST00891,2023-11-01,17,4,840,False
CUST00891,2023-12-01,18,12,1010,False
CUST00891,2024-01-01,24,4,975,False
CUST00891,2024-02-01,21,11,53,False
CUST00891,2024-03-01,21,13,226,False
CUST00891,2024-04-01,21,7,1046,False
CUST00891,2024-05-01,22,5,1077,False
CUST00891,2024-06-01,19,4,287,False
CUST00891,2024-07-01,18,10,914,False
CUST00891,2024-08-01,17,11,1014,False
CUST00891,2024-09-01,19,2,696,False
CUST00891,2024-10-01,18,11,387,False
CUST00891,2024-11-01,24,13,1171,False
CUST00891,2024-12-01,18,11,673,False
CUST00891,2025-01-01,16,13,1003,False
CUST00891,2025-02-01,22,8,1027,False
CUST00891,2025-03-01,21,1,101,False
CUST00891,2025-04-01,19,13,180,False
CUST00892,2023-06-01,20,1,703,False
CUST00892,2023-07-01,20,6,1101,False
CUST00892,2023-08-01,19,12,1122,False
CUST00892,2023-09-01,18,4,235,False
CUST00892,2023-10-01,18,11,567,False
CUST00892,2023-11-01,18,1,778,False
CUST00892,2023-12-01,17,2,141,False
CUST00892,2024-01-01,19,15,247,False
CUST00892,2024-02-01,20,2,1078,False
CUST00892,2024-03-01,20,6,535,False
CUST00893,2024-01-01,2,6,250,False
CUST00893,2024-02-01,3,11,808,False
CUST00893,2024-03-01,5,7,635,False
CUST00893,2024-04-01,3,2,456,False
CUST00893,2024-05-01,4,13,932,False
CUST00893,2024-06-01,5,13,11,False
CUST00893,2024-07-01,4,12,200,False
CUST00893,2024-08-01,4,2,230,False
CUST00893,2024-09-01,4,1,849,False
CUST00893,2024-10-01,5,5,565,False
CUST00893,2024-11-01,6,4,335,False
CUST00893,2024-12-01,2,15,1174,False
CUST00893,2025-01-01,7,14,653,False
CUST00893,2025-02-01,7,11,1036,False
CUST00893,2025-03-01,6,2,1196,False
CUST00893,2025-04-01,2,6,677,False
CUST00894,2024-09-01,5,5,498,False
CUST00894,2024-10-01,2,13,93,False
CUST00894,2024-11-01,6,15,447,False
CUST00894,2024-12-01,4,5,1103,False
CUST00894,2025-01-01,7,10,429,False
CUST00894,2025-02-01,11,10,568,False
CUST00894,2025-03-01,6,1,1084,False
CUST00894,2025-04-01,8,1,21,False
CUST00895,2024-07-01,6,2,824,False
CUST00895,2024-08-01,0,3,807,False
CUST00895,2024-09-01,5,13,798,False
CUST00895,2024-10-01,4,14,496,False
CUST00896,2023-06-01,6,7,926,False
CUST00896,2023-07-01,5,8,779,False
CUST00896,2023-08-01,4,6,210,False
CUST00897,2024-06-01,14,9,793,False
CUST00897,2024-07-01,15,6,450,False
CUST00897,2024-08-01,11,5,734,False
CUST00897,2024-09-01,10,12,741,False
CUST00897,2024-10-01,11,4,184,False
CUST00897,2024-11-01,10,9,756,False
CUST00897,2024-12-01,14,7,690,False
CUST00897,2025-01-01,9,5,1166,False
CUST00897,2025-02-01,13,8,1054,False
CUST00897,2025-03-01,11,2,312,False
CUST00897,2025-04-01,12,9,1062,False
CUST00898,2023-07-01,5,10,960,False
CUST00898,2023-08-01,11,1,1014,False
CUST00898,2023-09-01,8,11,1085,False
CUST00898,2023-10-01,10,3,521,False
CUST00898,2023-11-01,10,12,363,False
CUST00899,2024-02-01,14,14,248,False
CUST00899,2024-03-01,13,3,910,False
CUST00899,2024-04-01,11,6,205,False
CUST00899,2024-05-01,12,9,70,False
CUST00899,2024-06-01,9,5,647,False
CUST00899,2024-07-01,12,3,549,False
CUST00899,2024-08-01,10,12,49,False
CUST00899,2024-09-01,13,1,530,False
CUST00899,2024-10-01,15,13,716,False
CUST00899,2024-11-01,8,10,918,False
CUST00899,2024-12-01,13,2,386,False
CUST00899,2025-01-01,10,6,535,False
CUST00899,2025-02-01,11,5,912,False
CUST00899,2025-03-01,13,10,732,False
CUST00899,2025-04-01,13,5,1184,False
CUST00900,2024-01-01,9,3,234,False
CUST00900,2024-02-01,6,15,945,False
CUST00900,2024-03-01,8,14,454,False
CUST00900,2024-04-01,9,13,108,False
CUST00900,2024-05-01,2,8,836,False
CUST00900,2024-06-01,6,6,320,False
CUST00900,2024-07-01,9,14,535,False
CUST00900,2024-08-01,7,14,502,False
CUST00900,2024-09-01,7,2,666,False
CUST00900,2024-10-01,5,1,838,False
CUST00900,2024-11-01,8,15,720,False
CUST00900,2024-12-01,8,3,578,False
CUST00900,2025-01-01,7,6,129,False
CUST00900,2025-02-01,8,4,902,False
CUST00900,2025-03-01,5,4,680,False
CUST00900,2025-04-01,11,7,1057,False
CUST00901,2024-05-01,1,8,255,False
CUST00901,2024-06-01,1,3,432,False
CUST00901,2024-07-01,0,14,478,False
CUST00901,2024-08-01,0,1,183,False
CUST00902,2024-07-01,8,4,270,False
CUST00902,2024-08-01,5,4,697,False
CUST00902,2024-09-01,2,11,542,False
CUST00902,2024-10-01,8,15,21,False
CUST00902,2024-11-01,3,2,1138,False
CUST00902,2024-12-01,5,13,281,False
CUST00902,2025-01-01,5,11,127,False
CUST00902,2025-02-01,6,15,466,False
CUST00902,2025-03-01,5,1,574,False
CUST00902,2025-04-01,6,7,974,False
CUST00903,2024-09-01,0,12,1048,False
CUST00903,2024-10-01,1,3,1147,False
CUST00903,2024-11-01,4,15,953,False
CUST00903,2024-12-01,0,13,1052,False
CUST00903,2025-01-01,3,5,1121,False
CUST00903,2025-02-01,4,4,785,False
CUST00903,2025-03-01,0,5,1162,False
CUST00903,2025-04-01,2,14,859,False
CUST00904,2023-08-01,21,2,784,False
CUST00904,2023-09-01,17,4,106,False
CUST00904,2023-10-01,21,4,281,False
CUST00904,2023-11-01,21,9,1061,False
CUST00904,2023-12-01,21,1,965,False
CUST00904,2024-01-01,22,14,181,False
CUST00904,2024-02-01,20,14,694,False
CUST00904,2024-03-01,19,13,189,False
CUST00904,2024-04-01,21,15,284,False
CUST00904,2024-05-01,23,2,375,False
CUST00904,2024-06-01,18,2,1125,False
CUST00904,2024-07-01,15,12,409,False
CUST00904,2024-08-01,18,5,41,False
CUST00904,2024-09-01,20,10,158,False
CUST00904,2024-10-01,19,10,632,False
CUST00904,2024-11-01,19,6,758,False
CUST00904,2024-12-01,23,15,979,False
CUST00904,2025-01-01,22,15,781,False
CUST00904,2025-02-01,18,3,714,False
CUST00904,2025-03-01,20,2,219,False
CUST00904,2025-04-01,22,8,261,False
CUST00905,2023-07-01,8,12,363,False
CUST00905,2023-08-01,4,4,21,False
CUST00905,2023-09-01,6,5,375,False
CUST00905,2023-10-01,5,3,483,False
CUST00905,2023-11-01,7,7,798,False
CUST00905,2023-12-01,4,5,476,False
CUST00905,2024-01-01,7,4,738,False
CUST00905,2024-02-01,4,15,183,False
CUST00905,2024-03-01,6,8,337,False
CUST00905,2024-04-01,2,15,144,False
CUST00905,2024-05-01,6,10,341,False
CUST00905,2024-06-01,5,8,27,False
CUST00905,2024-07-01,7,15,1194,False
CUST00905,2024-08-01,0,4,123,False
CUST00905,2024-09-01,3,11,535,False
CUST00905,2024-10-01,6,3,107,False
CUST00905,2024-11-01,2,13,248,False
CUST00905,2024-12-01,2,12,201,False
CUST00905,2025-01-01,1,12,512,False
CUST00905,2025-02-01,5,2,92,False
CUST00905,2025-03-01,7,2,73,False
CUST00905,2025-04-01,6,11,547,False
CUST00906,2025-02-01,4,7,719,False
CUST00906,2025-03-01,1,2,52,False
CUST00906,2025-04-01,4,6,441,False
CUST00907,2024-04-01,11,10,384,False
CUST00907,2024-05-01,7,6,449,False
CUST00907,2024-06-01,7,3,639,False
CUST00907,2024-07-01,7,14,55,False
CUST00907,2024-08-01,10,8,848,False
CUST00907,2024-09-01,5,7,740,False
CUST00907,2024-10-01,6,8,978,False
CUST00907,2024-11-01,8,4,1181,False
CUST00907,2024-12-01,6,6,346,False
CUST00907,2025-01-01,7,7,493,False
CUST00907,2025-02-01,7,13,159,False
CUST00907,2025-03-01,9,5,711,False
CUST00907,2025-04-01,10,11,494,False
CUST00908,2024-07-01,6,2,841,False
CUST00908,2024-08-01,2,1,1053,False
CUST00908,2024-09-01,2,9,256,False
CUST00908,2024-10-01,6,9,333,False
CUST00908,2024-11-01,3,12,555,False
CUST00908,2024-12-01,4,11,565,False
CUST00908,2025-01-01,0,5,939,False
CUST00908,2025-02-01,0,13,628,False
CUST00908,2025-03-01,0,13,819,False
CUST00908,2025-04-01,2,13,645,False
CUST00909,2024-03-01,4,8,297,False
CUST00909,2024-04-01,5,10,200,False
CUST00909,2024-05-01,2,1,992,False
CUST00909,2024-06-01,4,2,459,False
CUST00909,2024-07-01,3,5,489,False
CUST00909,2024-08-01,5,15,1105,False
CUST00909,2024-09-01,4,5,822,False
CUST00909,2024-10-01,4,2,280,False
CUST00909,2024-11-01,3,6,550,False
CUST00909,2024-12-01,5,6,311,False
CUST00909,2025-01-01,5,13,238,False
CUST00909,2025-02-01,1,14,435,False
CUST00909,2025-03-01,0,1,856,False
CUST00909,2025-04-01,4,13,969,False
CUST00910,2024-01-01,8,12,447,False
CUST00910,2024-02-01,10,5,829,False
CUST00910,2024-03-01,6,12,990,False
CUST00910,2024-04-01,7,6,444,False
CUST00910,2024-05-01,4,2,399,False
CUST00910,2024-06-01,6,9,333,False
CUST00910,2024-07-01,4,14,181,False
CUST00910,2024-08-01,7,9,441,False
CUST00910,2024-09-01,10,1,916,False
CUST00910,2024-10-01,5,4,1034,False
CUST00910,2024-11-01,7,6,705,False
CUST00910,2024-12-01,10,1,753,False
CUST00910,2025-01-01,10,6,202,False
CUST00910,2025-02-01,8,11,187,False
CUST00910,2025-03-01,7,9,693,False
CUST00910,2025-04-01,9,7,843,False
CUST00911,2024-07-01,5,11,956,False
CUST00911,2024-08-01,0,15,372,False
CUST00911,2024-09-01,3,14,262,False
CUST00911,2024-10-01,8,15,634,False
CUST00911,2024-11-01,4,14,728,False
CUST00911,2024-12-01,6,2,559,False
CUST00911,2025-01-01,3,4,81,False
CUST00911,2025-02-01,3,2,616,False
CUST00911,2025-03-01,4,4,1124,False
CUST00911,2025-04-01,8,5,668,False
CUST00912,2024-01-01,2,15,1077,False
CUST00912,2024-02-01,2,11,1039,False
CUST00912,2024-03-01,2,2,272,False
CUST00913,2023-10-01,8,4,1131,False
CUST00913,2023-11-01,8,12,847,False
CUST00913,2023-12-01,9,8,602,False
CUST00913,2024-01-01,12,11,24,False
CUST00913,2024-02-01,9,10,994,False
CUST00913,2024-03-01,6,14,611,False
CUST00913,2024-04-01,8,10,848,False
CUST00913,2024-05-01,9,10,726,False
CUST00913,2024-06-01,10,10,47,False
CUST00913,2024-07-01,7,4,755,False
CUST00913,2024-08-01,6,6,396,False
CUST00913,2024-09-01,9,4,527,False
CUST00913,2024-10-01,8,11,416,False
CUST00913,2024-11-01,6,7,1200,False
CUST00913,2024-12-01,8,4,962,False
CUST00913,2025-01-01,10,6,900,False
CUST00913,2025-02-01,8,5,604,False
CUST00913,2025-03-01,10,5,1064,False
CUST00913,2025-04-01,8,3,385,False
CUST00914,2023-11-01,9,13,1021,False
CUST00914,2023-12-01,3,3,48,False
CUST00914,2024-01-01,9,6,475,False
CUST00914,2024-02-01,6,3,216,False
CUST00914,2024-03-01,3,12,1139,False
CUST00914,2024-04-01,11,14,674,False
CUST00914,2024-05-01,9,1,325,False
CUST00914,2024-06-01,6,7,593,False
CUST00914,2024-07-01,8,9,437,False
CUST00914,2024-08-01,7,12,812,False
CUST00914,2024-09-01,9,9,1039,False
CUST00914,2024-10-01,8,5,1194,False
CUST00914,2024-11-01,3,10,316,False
CUST00914,2024-12-01,5,13,1099,False
CUST00914,2025-01-01,6,12,842,False
CUST00914,2025-02-01,6,15,804,False
CUST00914,2025-03-01,5,2,73,False
CUST00914,2025-04-01,7,7,707,False
CUST00915,2024-12-01,5,11,725,False
CUST00915,2025-01-01,4,1,385,False
CUST00916,2023-06-01,12,9,766,False
CUST00916,2023-07-01,10,10,215,False
CUST00916,2023-08-01,11,1,744,False
CUST00916,2023-09-01,6,14,553,False
CUST00916,2023-10-01,9,9,925,False
CUST00916,2023-11-01,11,9,588,False
CUST00916,2023-12-01,6,13,639,False
CUST00916,2024-01-01,6,8,223,False
CUST00916,2024-02-01,7,14,1071,False
CUST00916,2024-03-01,11,8,1009,False
CUST00916,2024-04-01,9,14,168,False
CUST00916,2024-05-01,4,6,830,False
CUST00916,2024-06-01,5,3,244,False
CUST00916,2024-07-01,5,15,418,False
CUST00916,2024-08-01,4,1,139,False
CUST00916,2024-09-01,8,7,1145,False
CUST00916,2024-10-01,5,5,988,False
CUST00916,2024-11-01,7,14,836,False
CUST00916,2024-12-01,7,13,644,False
CUST00916,2025-01-01,6,8,214,False
CUST00916,2025-02-01,6,11,1190,False
CUST00916,2025-03-01,12,3,1036,False
CUST00916,2025-04-01,7,7,1014,False
CUST00917,2024-08-01,10,4,823,False
CUST00917,2024-09-01,13,2,203,False
CUST00917,2024-10-01,10,7,1070,False
CUST00917,2024-11-01,5,15,293,False
CUST00917,2024-12-01,10,5,155,False
CUST00917,2025-01-01,8,9,1021,False
CUST00917,2025-02-01,7,5,1014,False
CUST00918,2024-08-01,8,2,65,False
CUST00918,2024-09-01,8,3,1150,False
CUST00918,2024-10-01,4,13,558,False
CUST00918,2024-11-01,7,10,148,False
CUST00918,2024-12-01,7,2,274,False
CUST00918,2025-01-01,8,1,177,False
CUST00918,2025-02-01,5,8,538,False
CUST00918,2025-03-01,5,12,1157,False
CUST00918,2025-04-01,9,8,1174,False
CUST00919,2024-05-01,5,2,363,False
CUST00919,2024-06-01,4,9,325,False
CUST00919,2024-07-01,8,5,988,False
CUST00919,2024-08-01,4,1,1030,False
CUST00919,2024-09-01,2,1,379,False
CUST00919,2024-10-01,2,6,928,False
CUST00919,2024-11-01,5,5,405,False
CUST00919,2024-12-01,3,6,572,False
CUST00919,2025-01-01,5,3,644,False
CUST00919,2025-02-01,4,3,800,False
CUST00919,2025-03-01,4,10,231,False
CUST00919,2025-04-01,2,11,608,False
CUST00920,2023-11-01,0,3,1180,False
CUST00920,2023-12-01,0,13,492,False
CUST00920,2024-01-01,1,12,247,False
CUST00920,2024-02-01,0,8,62,False
CUST00920,2024-03-01,0,9,850,False
CUST00920,2024-04-01,2,14,629,False
CUST00920,2024-05-01,0,13,576,False
CUST00920,2024-06-01,0,6,105,False
CUST00920,2024-07-01,3,9,363,False
CUST00920,2024-08-01,0,12,421,False
CUST00920,2024-09-01,0,9,669,False
CUST00920,2024-10-01,0,9,104,False
CUST00920,2024-11-01,3,3,1150,False
CUST00920,2024-12-01,0,15,324,False
CUST00920,2025-01-01,1,8,1069,False
CUST00920,2025-02-01,1,11,785,False
CUST00920,2025-03-01,3,9,575,False
CUST00920,2025-04-01,0,11,610,False
CUST00921,2023-12-01,6,4,1069,False
CUST00921,2024-01-01,11,1,38,False
CUST00921,2024-02-01,12,11,362,False
CUST00921,2024-03-01,5,7,996,False
CUST00921,2024-04-01,6,12,1141,False
CUST00921,2024-05-01,9,6,652,False
CUST00922,2023-08-01,9,2,271,False
CUST00922,2023-09-01,7,10,52,False
CUST00922,2023-10-01,7,4,665,False
CUST00922,2023-11-01,9,13,367,False
CUST00922,2023-12-01,4,12,316,False
CUST00922,2024-01-01,8,4,634,False
CUST00922,2024-02-01,10,5,293,False
CUST00923,2024-01-01,13,9,1085,False
CUST00923,2024-02-01,10,15,176,False
CUST00923,2024-03-01,11,11,565,False
CUST00923,2024-04-01,14,9,351,False
CUST00923,2024-05-01,13,11,402,False
CUST00923,2024-06-01,11,3,371,False
CUST00923,2024-07-01,8,7,819,False
CUST00923,2024-08-01,11,2,1171,False
CUST00923,2024-09-01,11,12,202,False
CUST00923,2024-10-01,12,13,1052,False
CUST00923,2024-11-01,11,15,237,False
CUST00923,2024-12-01,12,4,474,False
CUST00923,2025-01-01,8,6,375,False
CUST00923,2025-02-01,13,2,542,False
CUST00923,2025-03-01,10,5,537,False
CUST00923,2025-04-01,13,8,278,False
CUST00924,2023-12-01,5,15,1018,False
CUST00924,2024-01-01,0,13,549,False
CUST00924,2024-02-01,1,3,712,False
CUST00924,2024-03-01,0,10,936,False
CUST00924,2024-04-01,1,5,1064,False
CUST00924,2024-05-01,2,14,756,False
CUST00924,2024-06-01,0,13,906,False
CUST00924,2024-07-01,0,14,560,False
CUST00924,2024-08-01,1,1,116,False
CUST00924,2024-09-01,0,7,19,False
CUST00925,2024-04-01,2,2,659,False
CUST00925,2024-05-01,5,8,489,False
CUST00925,2024-06-01,5,4,1037,False
CUST00925,2024-07-01,6,4,1031,False
CUST00925,2024-08-01,5,1,387,False
CUST00925,2024-09-01,2,4,1103,False
CUST00925,2024-10-01,3,10,606,False
CUST00925,2024-11-01,0,13,124,False
CUST00925,2024-12-01,3,5,949,False
CUST00925,2025-01-01,7,7,224,False
CUST00925,2025-02-01,6,12,1084,False
CUST00925,2025-03-01,4,2,324,False
CUST00925,2025-04-01,4,8,830,False
CUST00926,2024-02-01,0,13,733,False
CUST00926,2024-03-01,5,3,940,False
CUST00926,2024-04-01,6,6,883,False
CUST00926,2024-05-01,6,4,924,False
CUST00926,2024-06-01,6,3,121,False
CUST00926,2024-07-01,8,12,56,False
CUST00926,2024-08-01,6,2,240,False
CUST00926,2024-09-01,2,6,811,False
CUST00926,2024-10-01,5,8,951,False
CUST00926,2024-11-01,6,6,239,False
CUST00926,2024-12-01,3,1,867,False
CUST00926,2025-01-01,3,5,543,False
CUST00926,2025-02-01,5,12,1050,False
CUST00926,2025-03-01,4,12,1015,False
CUST00926,2025-04-01,4,2,826,False
CUST00927,2024-07-01,10,10,287,False
CUST00927,2024-08-01,4,4,13,False
CUST00927,2024-09-01,5,4,469,False
CUST00927,2024-10-01,4,5,257,False
CUST00928,2023-05-01,2,2,319,False
CUST00928,2023-06-01,5,15,1179,False
CUST00928,2023-07-01,0,13,564,False
CUST00928,2023-08-01,4,9,1064,False
CUST00928,2023-09-01,0,12,1127,False
CUST00928,2023-10-01,0,2,1118,False
CUST00928,2023-11-01,0,14,1169,False
CUST00928,2023-12-01,2,8,477,False
CUST00928,2024-01-01,2,10,282,False
CUST00928,2024-02-01,2,14,995,False
CUST00928,2024-03-01,0,3,1078,False
CUST00928,2024-04-01,1,4,1187,False
CUST00928,2024-05-01,3,14,1193,False
CUST00928,2024-06-01,0,2,89,False
CUST00928,2024-07-01,1,7,952,False
CUST00928,2024-08-01,2,9,859,False
CUST00928,2024-09-01,5,13,465,False
CUST00928,2024-10-01,0,9,140,False
CUST00928,2024-11-01,3,15,1180,False
CUST00928,2024-12-01,0,13,537,False
CUST00928,2025-01-01,0,8,787,False
CUST00928,2025-02-01,1,12,1111,False
CUST00928,2025-03-01,1,14,535,False
CUST00928,2025-04-01,0,5,571,False
CUST00929,2024-08-01,0,6,694,False
CUST00929,2024-09-01,4,15,950,False
CUST00929,2024-10-01,3,9,105,False
CUST00929,2024-11-01,6,9,1022,False
CUST00929,2024-12-01,4,3,469,False
CUST00929,2025-01-01,4,1,278,False
CUST00929,2025-02-01,4,15,378,False
CUST00929,2025-03-01,5,8,772,False
CUST00929,2025-04-01,4,14,354,False
CUST00930,2023-03-01,10,12,800,False
CUST00930,2023-04-01,5,9,334,False
CUST00930,2023-05-01,10,7,956,False
CUST00930,2023-06-01,6,10,909,False
CUST00931,2023-04-01,5,9,573,False
CUST00931,2023-05-01,3,12,626,False
CUST00931,2023-06-01,6,7,688,False
CUST00931,2023-07-01,3,15,134,False
CUST00931,2023-08-01,3,10,790,False
CUST00931,2023-09-01,5,12,1103,False
CUST00931,2023-10-01,3,7,1042,False
CUST00931,2023-11-01,2,5,830,False
CUST00931,2023-12-01,5,13,334,False
CUST00931,2024-01-01,3,13,1028,False
CUST00931,2024-02-01,3,8,405,False
CUST00931,2024-03-01,4,4,14,False
CUST00931,2024-04-01,5,15,1123,False
CUST00931,2024-05-01,5,1,57,False
CUST00931,2024-06-01,4,1,997,False
CUST00931,2024-07-01,6,4,249,False
CUST00931,2024-08-01,3,14,1071,False
CUST00931,2024-09-01,5,7,426,False
CUST00931,2024-10-01,3,8,522,False
CUST00931,2024-11-01,7,11,107,False
CUST00931,2024-12-01,6,4,385,False
CUST00932,2024-08-01,0,11,317,False
CUST00932,2024-09-01,0,3,982,False
CUST00932,2024-10-01,2,5,766,False
CUST00932,2024-11-01,0,5,726,False
CUST00932,2024-12-01,0,5,997,False
CUST00932,2025-01-01,0,3,918,False
CUST00932,2025-02-01,0,10,367,False
CUST00932,2025-03-01,0,5,588,False
CUST00932,2025-04-01,2,12,951,False
CUST00933,2024-03-01,0,3,659,False
CUST00933,2024-04-01,5,15,428,False
CUST00933,2024-05-01,2,15,70,False
CUST00933,2024-06-01,0,13,1021,False
CUST00933,2024-07-01,2,10,69,False
CUST00933,2024-08-01,1,2,370,False
CUST00933,2024-09-01,2,2,340,False
CUST00933,2024-10-01,4,13,1147,False
CUST00933,2024-11-01,2,2,758,False
CUST00933,2024-12-01,2,3,806,False
CUST00933,2025-01-01,3,3,359,False
CUST00933,2025-02-01,2,12,219,False
CUST00933,2025-03-01,0,10,419,False
CUST00933,2025-04-01,3,13,1049,False
CUST00934,2024-12-01,3,9,330,False
CUST00934,2025-01-01,0,3,607,False
CUST00935,2023-06-01,11,4,63,False
CUST00935,2023-07-01,12,3,555,False
CUST00935,2023-08-01,12,1,452,False
CUST00935,2023-09-01,13,2,446,False
CUST00935,2023-10-01,10,8,861,False
CUST00935,2023-11-01,14,13,538,False
CUST00935,2023-12-01,10,9,240,False
CUST00935,2024-01-01,11,12,789,False
CUST00935,2024-02-01,14,8,1163,False
CUST00935,2024-03-01,6,2,1149,False
CUST00935,2024-04-01,7,5,678,False
CUST00935,2024-05-01,13,9,566,False
CUST00935,2024-06-01,12,10,883,False
CUST00935,2024-07-01,9,6,196,False
CUST00935,2024-08-01,14,15,1177,False
CUST00935,2024-09-01,11,7,1115,False
CUST00935,2024-10-01,13,5,720,False
CUST00935,2024-11-01,9,14,448,False
CUST00935,2024-12-01,8,12,526,False
CUST00935,2025-01-01,15,1,955,False
CUST00935,2025-02-01,13,6,367,False
CUST00935,2025-03-01,9,10,980,False
CUST00935,2025-04-01,11,3,295,False
CUST00936,2023-11-01,4,11,34,False
CUST00936,2023-12-01,0,4,37,False
CUST00936,2024-01-01,1,3,686,False
CUST00936,2024-02-01,3,5,886,False
CUST00936,2024-03-01,0,4,778,False
CUST00936,2024-04-01,3,8,1003,False
CUST00936,2024-05-01,0,8,664,False
CUST00936,2024-06-01,2,15,174,False
CUST00936,2024-07-01,0,7,882,False
CUST00936,2024-08-01,4,3,838,False
CUST00936,2024-09-01,3,5,36,False
CUST00936,2024-10-01,0,10,1194,False
CUST00936,2024-11-01,5,8,437,False
CUST00936,2024-12-01,0,8,288,False
CUST00936,2025-01-01,5,2,1033,False
CUST00936,2025-02-01,7,7,571,False
CUST00936,2025-03-01,1,2,595,False
CUST00936,2025-04-01,2,11,738,False
CUST00937,2023-07-01,0,10,751,False
CUST00937,2023-08-01,0,7,691,False
CUST00937,2023-09-01,4,12,1080,False
CUST00937,2023-10-01,1,5,1157,False
CUST00937,2023-11-01,0,5,1178,False
CUST00937,2023-12-01,6,3,269,False
CUST00937,2024-01-01,0,12,832,False
CUST00937,2024-02-01,0,1,283,False
CUST00937,2024-03-01,2,6,141,False
CUST00937,2024-04-01,3,2,1008,False
CUST00937,2024-05-01,1,9,841,False
CUST00937,2024-06-01,0,4,860,False
CUST00937,2024-07-01,0,12,104,False
CUST00937,2024-08-01,0,6,1113,False
CUST00937,2024-09-01,0,8,22,False
CUST00937,2024-10-01,6,11,548,False
CUST00937,2024-11-01,1,2,1007,False
CUST00937,2024-12-01,3,6,402,False
CUST00937,2025-01-01,2,15,144,False
CUST00937,2025-02-01,1,15,78,False
CUST00937,2025-03-01,0,6,823,False
CUST00937,2025-04-01,0,4,166,False
CUST00938,2024-12-01,3,10,986,False
CUST00938,2025-01-01,5,9,1057,False
CUST00938,2025-02-01,4,7,1064,False
CUST00938,2025-03-01,1,11,98,False
CUST00938,2025-04-01,1,2,1186,False
CUST00939,2023-02-01,1,13,380,False
CUST00939,2023-03-01,5,9,671,False
CUST00939,2023-04-01,4,5,661,False
CUST00939,2023-05-01,0,15,956,False
CUST00939,2023-06-01,4,1,822,False
CUST00939,2023-07-01,6,13,710,False
